date;ili_cases;resp_admissions;otc_sales_index;flu_vaccine_campaign;holiday;day_of_week;month;year;trend
2016-03-09;7350;16250;72204;0;0;Wednesday;3;2016;6,50956292719260
2016-03-10;7392;16276;72522;0;0;Thursday;3;2016;6,51803475396597
2016-03-11;7415;16461;72687;0;0;Friday;3;2016;6,52016377950447
2016-03-12;7433;13136;72737;0;0;Saturday;3;2016;6,50591801298338
2016-03-13;7454;13193;73321;0;0;Sunday;3;2016;6,50291152188998
2016-03-14;7517;16558;73337;0;0;Monday;3;2016;6,50215534218271
2016-03-15;7515;16669;73787;0;0;Tuesday;3;2016;6,51399739950942
2016-03-16;7555;16723;74272;0;0;Wednesday;3;2016;6,52383197298559
2016-03-17;7590;16784;74317;0;0;Thursday;3;2016;6,52897160707266
2016-03-18;7589;16887;74657;0;0;Friday;3;2016;6,53577404441891
2016-03-19;7611;13575;74888;0;0;Saturday;3;2016;6,53789281193583
2016-03-20;7636;13621;75300;0;0;Sunday;3;2016;6,54319508416473
2016-03-21;7672;17094;75658;0;0;Monday;3;2016;6,55091182525003
2016-03-22;7701;17267;75869;0;0;Tuesday;3;2016;6,56040340952416
2016-03-23;7714;17305;76408;0;0;Wednesday;3;2016;6,58367968610846
2016-03-24;7737;17389;76487;0;0;Thursday;3;2016;6,57755944899963
2016-03-25;7754;17532;76891;0;0;Friday;3;2016;6,59730752331546
2016-03-26;7774;14038;77166;0;0;Saturday;3;2016;6,60902264791691
2016-03-27;7784;14069;76905;0;0;Sunday;3;2016;6,59856936247976
2016-03-28;7771;17644;77120;0;0;Monday;3;2016;6,60079889019985
2016-03-29;7789;17738;77260;0;0;Tuesday;3;2016;6,59950546028013
2016-03-30;7804;17778;77351;0;0;Wednesday;3;2016;6,59517545576393
2016-03-31;7818;17779;77281;0;0;Thursday;3;2016;6,58479659092165
2016-04-01;7825;17836;77455;0;0;Friday;4;2016;6,58485557042565
2016-04-02;7839;14288;77503;0;0;Saturday;4;2016;6,58550197027295
2016-04-03;7840;14345;77249;0;0;Sunday;4;2016;6,58726652351015
2016-04-04;7820;17910;77207;0;0;Monday;4;2016;6,57165538732099
2016-04-05;7832;17915;77368;0;0;Tuesday;4;2016;6,58107041287194
2016-04-06;7834;17989;77242;0;0;Wednesday;4;2016;6,59353392533761
2016-04-07;7807;18046;77723;0;0;Thursday;4;2016;6,60643035407585
2016-04-08;7841;18115;77628;0;0;Friday;4;2016;6,61913775914625
2016-04-09;7822;14514;78009;0;0;Saturday;4;2016;6,62614282232455
2016-04-10;7849;14596;78255;0;0;Sunday;4;2016;6,64582632264133
2016-04-11;7852;18226;78065;0;0;Monday;4;2016;6,64206176780192
2016-04-12;7841;18151;78107;0;0;Tuesday;4;2016;6,63479572086471
2016-04-13;7854;18219;78490;0;0;Wednesday;4;2016;6,64317410006446
2016-04-14;7874;18249;78584;0;0;Thursday;4;2016;6,65258234093700
2016-04-15;7871;18178;78475;0;0;Friday;4;2016;6,65011717641963
2016-04-16;7868;14618;78508;0;0;Saturday;4;2016;6,65548323762395
2016-04-17;7869;14599;78630;0;0;Sunday;4;2016;6,66371633386598
2016-04-18;7863;18339;78454;0;0;Monday;4;2016;6,67251309419000
2016-04-19;7841;18377;78745;0;0;Tuesday;4;2016;6,68627865914795
2016-04-20;7851;18402;78734;0;0;Wednesday;4;2016;6,70061253902365
2016-04-21;7831;18370;78289;0;0;Thursday;4;2016;6,68132446379682
2016-04-22;7812;18484;78351;0;0;Friday;4;2016;6,70360440403103
2016-04-23;7788;14791;78421;0;0;Saturday;4;2016;6,71316443049380
2016-04-24;7790;14778;78464;0;0;Sunday;4;2016;6,71246082703635
2016-04-25;7796;18474;78149;0;0;Monday;4;2016;6,70631458301457
2016-04-26;7767;18489;78223;0;0;Tuesday;4;2016;6,72036522567021
2016-04-27;7762;18446;78409;0;0;Wednesday;4;2016;6,72864618582505
2016-04-28;7767;18536;78308;0;0;Thursday;4;2016;6,74442708542553
2016-04-29;7741;18504;78637;0;0;Friday;4;2016;6,74882392988850
2016-04-30;7767;14775;78330;0;0;Saturday;4;2016;6,75138874226887
2016-05-01;7740;14776;78633;0;0;Sunday;5;2016;6,77880296787575
2016-05-02;7732;18438;78522;0;0;Monday;5;2016;6,76344303816720
2016-05-03;7742;18493;78533;0;0;Tuesday;5;2016;6,77235218281802
2016-05-04;7734;18439;78697;0;0;Wednesday;5;2016;6,78120031624702
2016-05-05;7736;18445;78465;0;0;Thursday;5;2016;6,79058727224243
2016-05-06;7702;18500;78698;0;0;Friday;5;2016;6,80116868126290
2016-05-07;7713;14748;78483;0;0;Saturday;5;2016;6,80340461743313
2016-05-08;7692;14827;78616;0;0;Sunday;5;2016;6,82006749822295
2016-05-09;7685;18415;78187;0;0;Monday;5;2016;6,80052472587357
2016-05-10;7663;18397;77902;0;0;Tuesday;5;2016;6,79746906327903
2016-05-11;7642;18436;78143;0;0;Wednesday;5;2016;6,80127761777283
2016-05-12;7655;18433;77646;0;0;Thursday;5;2016;6,80790978011422
2016-05-13;7602;18463;77874;0;0;Friday;5;2016;6,81697457519185
2016-05-14;7614;14720;77556;0;0;Saturday;5;2016;6,82836797514829
2016-05-15;7574;14728;77106;0;0;Sunday;5;2016;6,81828279877456
2016-05-16;7544;18376;77104;0;0;Monday;5;2016;6,82335950481854
2016-05-17;7533;18368;76875;0;0;Tuesday;5;2016;6,83360118503854
2016-05-18;7499;18393;77027;0;0;Wednesday;5;2016;6,85186454375425
2016-05-19;7492;18342;76595;0;0;Thursday;5;2016;6,85572886640992
2016-05-20;7447;18428;76466;0;0;Friday;5;2016;6,87672036119389
2016-05-21;7413;14640;76459;0;0;Saturday;5;2016;6,87890508020461
2016-05-22;7411;14672;76270;0;0;Sunday;5;2016;6,88340609881550
2016-05-23;7388;18257;76038;0;0;Monday;5;2016;6,89000824008871
2016-05-24;7356;18189;75808;0;0;Tuesday;5;2016;6,88998443446466
2016-05-25;7337;18200;75635;0;0;Wednesday;5;2016;6,90214381495242
2016-05-26;7305;18088;75265;0;0;Thursday;5;2016;6,89368594192079
2016-05-27;7276;18086;74854;0;0;Friday;5;2016;6,89862950626777
2016-05-28;7236;14375;74623;0;0;Saturday;5;2016;6,89822408077037
2016-05-29;7211;14312;74264;0;0;Sunday;5;2016;6,89775334336188
2016-05-30;7175;17942;74253;0;0;Monday;5;2016;6,91426779723232
2016-05-31;7164;17904;73764;0;0;Tuesday;5;2016;6,92978999405178
2016-06-01;7099;17895;73944;0;0;Wednesday;6;2016;6,95077025933881
2016-06-02;7088;17851;73467;0;0;Thursday;6;2016;6,95313229140772
2016-06-03;7040;17791;73109;0;0;Friday;6;2016;6,95845629928319
2016-06-04;7003;14161;72628;0;0;Saturday;6;2016;6,94794046620633
2016-06-05;6969;14077;72544;0;0;Sunday;6;2016;6,94905867190609
2016-06-06;6956;17593;72068;0;0;Monday;6;2016;6,97170015312789
2016-06-07;6891;17507;71646;0;0;Tuesday;6;2016;6,97253487585225
2016-06-08;6851;17462;71190;0;0;Wednesday;6;2016;6,96587148896436
2016-06-09;6814;17326;70916;0;0;Thursday;6;2016;6,97129043462621
2016-06-10;6782;17337;70768;0;0;Friday;6;2016;6,98875532592880
2016-06-11;6746;13753;70500;0;0;Saturday;6;2016;6,97797561288672
2016-06-12;6737;13686;70087;0;0;Sunday;6;2016;6,98043740816883
2016-06-13;6691;17050;69782;0;0;Monday;6;2016;6,99011571358934
2016-06-14;6653;17089;69560;0;0;Tuesday;6;2016;7,01489101353389
2016-06-15;6615;16905;69051;0;0;Wednesday;6;2016;7,01373495558546
2016-06-16;6562;16867;69030;0;0;Thursday;6;2016;7,03392917159757
2016-06-17;6539;16771;68392;0;0;Friday;6;2016;7,03460021966195
2016-06-18;6481;13349;67824;0;0;Saturday;6;2016;7,02929004258133
2016-06-19;6431;13267;67359;0;0;Sunday;6;2016;7,02294669759811
2016-06-20;6399;16574;67045;0;0;Monday;6;2016;7,02573571634433
2016-06-21;6362;16462;66379;0;0;Tuesday;6;2016;7,03051156935529
2016-06-22;6293;16369;66253;0;0;Wednesday;6;2016;7,03228255107505
2016-06-23;6281;16326;65512;0;0;Thursday;6;2016;7,04780478267231
2016-06-24;6198;16191;65422;0;0;Friday;6;2016;7,05470019432926
2016-06-25;6186;12938;64951;0;0;Saturday;6;2016;7,05864191824060
2016-06-26;6134;12798;64705;0;0;Sunday;6;2016;7,05761637351527
2016-06-27;6110;15875;64131;0;0;Monday;6;2016;7,04965621420265
2016-06-28;6065;15769;63774;0;0;Tuesday;6;2016;7,03506294781559
2016-06-29;6040;15666;63204;0;0;Wednesday;6;2016;7,04219706512080
2016-06-30;5985;15509;62928;0;0;Thursday;6;2016;7,04745042382191
2016-07-01;5953;15545;62317;0;0;Friday;7;2016;7,06610065570051
2016-07-02;5883;12272;62001;0;0;Saturday;7;2016;7,07401159378296
2016-07-03;5843;12277;61833;0;0;Sunday;7;2016;7,08698377079422
2016-07-04;5816;15261;61402;0;0;Monday;7;2016;7,09239363453798
2016-07-05;5772;15159;60588;0;0;Tuesday;7;2016;7,08921039404172
2016-07-06;5700;15066;60163;0;0;Wednesday;7;2016;7,09710680047336
2016-07-07;5652;15009;59760;0;0;Thursday;7;2016;7,10550467158637
2016-07-08;5608;14882;59075;0;0;Friday;7;2016;7,10233074427874
2016-07-09;5547;11836;58592;0;0;Saturday;7;2016;7,10704325112646
2016-07-10;5496;11753;58594;0;0;Sunday;7;2016;7,13205106763758
2016-07-11;5478;14559;57769;0;0;Monday;7;2016;7,12575840700473
2016-07-12;5407;14536;57625;0;0;Tuesday;7;2016;7,14548019292543
2016-07-13;5374;14434;57230;0;0;Wednesday;7;2016;7,14820950376058
2016-07-14;5338;14306;56917;0;0;Thursday;7;2016;7,16803260972300
2016-07-15;5292;14184;56330;0;0;Friday;7;2016;7,16460207797813
2016-07-16;5243;11264;55988;0;0;Saturday;7;2016;7,16894012470357
2016-07-17;5208;11137;55416;0;0;Sunday;7;2016;7,17705245968715
2016-07-18;5151;13811;55305;0;0;Monday;7;2016;7,18092655740411
2016-07-19;5133;13785;54695;0;0;Tuesday;7;2016;7,19251394579354
2016-07-20;5068;13606;54065;0;0;Wednesday;7;2016;7,19584533079244
2016-07-21;5011;13567;53281;0;0;Thursday;7;2016;7,21293406544405
2016-07-22;4920;13495;53025;0;0;Friday;7;2016;7,21963825978289
2016-07-23;4899;10718;52434;0;0;Saturday;7;2016;7,23156245614534
2016-07-24;4835;10616;52050;0;0;Sunday;7;2016;7,22470698677975
2016-07-25;4801;13166;51281;0;0;Monday;7;2016;7,22312309387278
2016-07-26;4734;13048;51204;0;0;Tuesday;7;2016;7,23901817336069
2016-07-27;4717;13025;50783;0;0;Wednesday;7;2016;7,24910603277230
2016-07-28;4665;12861;50558;0;0;Thursday;7;2016;7,25274696651630
2016-07-29;4644;12729;50140;0;0;Friday;7;2016;7,25665913914673
2016-07-30;4603;10013;49940;0;0;Saturday;7;2016;7,26920814075127
2016-07-31;4574;9976;49489;0;0;Sunday;7;2016;7,27197002753507
2016-08-01;4535;12309;49072;0;0;Monday;8;2016;7,27771957924447
2016-08-02;4493;12212;48704;0;0;Tuesday;8;2016;7,26626003122297
2016-08-03;4472;12088;48248;0;0;Wednesday;8;2016;7,28900012487452
2016-08-04;4415;12039;47724;0;0;Thursday;8;2016;7,30165980403429
2016-08-05;4357;11937;47709;0;0;Friday;8;2016;7,31498268246440
2016-08-06;4351;9494;46971;0;0;Saturday;8;2016;7,30092810723967
2016-08-07;4291;9410;46733;0;0;Sunday;8;2016;7,30571974047772
2016-08-08;4268;11705;46183;0;0;Monday;8;2016;7,30663040135324
2016-08-09;4213;11582;45757;0;0;Tuesday;8;2016;7,29786653828747
2016-08-10;4178;11499;45350;0;0;Wednesday;8;2016;7,31014084203140
2016-08-11;4141;11470;44738;0;0;Thursday;8;2016;7,32748214984377
2016-08-12;4069;11307;44498;0;0;Friday;8;2016;7,32694990578500
2016-08-13;4045;8932;43845;0;0;Saturday;8;2016;7,32965800400571
2016-08-14;3987;8958;43927;0;0;Sunday;8;2016;7,35177262389494
2016-08-15;3983;11023;43372;0;0;Monday;8;2016;7,34027454486196
2016-08-16;3942;10991;43226;0;0;Tuesday;8;2016;7,35271675271634
2016-08-17;3921;10852;42688;0;0;Wednesday;8;2016;7,35457653947653
2016-08-18;3871;10746;42335;0;0;Thursday;8;2016;7,35842343106249
2016-08-19;3836;10662;41958;0;0;Friday;8;2016;7,35731368763477
2016-08-20;3802;8404;41659;0;0;Saturday;8;2016;7,37328064142496
2016-08-21;3768;8348;41066;0;0;Sunday;8;2016;7,36700896531412
2016-08-22;3715;10307;40742;0;0;Monday;8;2016;7,38163506023850
2016-08-23;3681;10321;40265;0;0;Tuesday;8;2016;7,40069970040082
2016-08-24;3627;10211;40146;0;0;Wednesday;8;2016;7,38928320531183
2016-08-25;3622;10121;39539;0;0;Thursday;8;2016;7,38301416338633
2016-08-26;3574;10007;39448;0;0;Friday;8;2016;7,39392961819136
2016-08-27;3556;7930;38967;0;0;Saturday;8;2016;7,38936652699630
2016-08-28;3515;7871;38707;0;0;Sunday;8;2016;7,38745122813283
2016-08-29;3496;9758;38379;0;0;Monday;8;2016;7,38799770045932
2016-08-30;3463;9608;38236;0;0;Tuesday;8;2016;7,38955285817605
2016-08-31;3447;9528;38026;0;0;Wednesday;8;2016;7,40158984002852
2016-09-01;3423;9386;37710;0;0;Thursday;9;2016;7,40055978238057
2016-09-02;3395;9396;37284;0;0;Friday;9;2016;7,40645328650472
2016-09-03;3356;7426;36972;0;0;Saturday;9;2016;7,41882823287692
2016-09-04;3322;7378;36743;0;0;Sunday;9;2016;7,40842443843120
2016-09-05;3302;9094;36180;0;0;Monday;9;2016;7,40652811550471
2016-09-06;3258;9062;36197;0;0;Tuesday;9;2016;7,42012605010681
2016-09-07;3254;8997;35947;0;0;Wednesday;9;2016;7,42136085270005
2016-09-08;3228;8945;35615;0;0;Thursday;9;2016;7,40101001799700
2016-09-09;3207;8862;35267;0;0;Friday;9;2016;7,39743192571083
2016-09-10;3179;7048;35187;0;0;Saturday;9;2016;7,41059218978009
2016-09-11;3168;6966;34926;0;0;Sunday;9;2016;7,41132630068783
2016-09-12;3142;8606;34684;0;0;Monday;9;2016;7,41227993228741
2016-09-13;3116;8580;34377;0;0;Tuesday;9;2016;7,41582224004479
2016-09-14;3088;8480;34167;0;0;Wednesday;9;2016;7,42801690372546
2016-09-15;3066;8474;34072;0;0;Thursday;9;2016;7,42810599620327
2016-09-16;3059;8392;33857;0;0;Friday;9;2016;7,43786558058745
2016-09-17;3037;6683;33642;0;0;Saturday;9;2016;7,44859711726798
2016-09-18;3011;6640;33407;0;0;Sunday;9;2016;7,44340852149082
2016-09-19;2992;8243;32872;0;0;Monday;9;2016;7,44778979914646
2016-09-20;2941;8186;32912;0;0;Tuesday;9;2016;7,44740674813042
2016-09-21;2943;8138;32877;0;0;Wednesday;9;2016;7,45657629539152
2016-09-22;2938;8050;32459;0;0;Thursday;9;2016;7,44649352883022
2016-09-23;2905;8015;32536;0;0;Friday;9;2016;7,46688522810790
2016-09-24;2903;6406;32337;0;0;Saturday;9;2016;7,48534540899386
2016-09-25;2883;6368;32219;0;0;Sunday;9;2016;7,48191685121884
2016-09-26;2865;7871;32089;0;0;Monday;9;2016;7,48021810894076
2016-09-27;2862;7825;31856;0;0;Tuesday;9;2016;7,47613323445930
2016-09-28;2842;7698;31891;0;0;Wednesday;9;2016;7,47976782804133
2016-09-29;2839;7697;32001;0;0;Thursday;9;2016;7,47975744840841
2016-09-30;2854;7705;31571;0;0;Friday;9;2016;7,48588383287658
2016-10-01;2816;6078;31530;0;0;Saturday;10;2016;7,47213165724563
2016-10-02;2814;6084;31484;0;0;Sunday;10;2016;7,47871712439022
2016-10-03;2806;7553;31749;0;0;Monday;10;2016;7,48387275110286
2016-10-04;2826;7490;31694;0;0;Tuesday;10;2016;7,47286671649026
2016-10-05;2831;7500;31728;0;0;Wednesday;10;2016;7,48062644738196
2016-10-06;2827;7463;31580;0;0;Thursday;10;2016;7,48617597378066
2016-10-07;2810;7447;31690;0;0;Friday;10;2016;7,48887024023369
2016-10-08;2822;5994;31729;0;0;Saturday;10;2016;7,49373807732765
2016-10-09;2823;5915;31907;0;0;Sunday;10;2016;7,50258756928788
2016-10-10;2836;7408;31945;0;0;Monday;10;2016;7,51105480645789
2016-10-11;2837;7378;31779;0;0;Tuesday;10;2016;7,51173867885210
2016-10-12;2823;7449;31993;0;0;Wednesday;10;2016;7,52824045924539
2016-10-13;2833;7466;32376;0;0;Thursday;10;2016;7,53287513731651
2016-10-14;2864;7453;31419;0;0;Friday;10;2016;7,53651712309915
2016-10-15;2780;5945;31390;1;0;Saturday;10;2016;7,55096330355559
2016-10-16;2769;5969;31326;1;0;Sunday;10;2016;7,56588371717229
2016-10-17;2760;7471;30859;1;0;Monday;10;2016;7,56387701962260
2016-10-18;2722;7493;30802;1;0;Tuesday;10;2016;7,55896643290426
2016-10-19;2713;7492;30386;1;0;Wednesday;10;2016;7,55691025237767
2016-10-20;2683;7463;30322;1;0;Thursday;10;2016;7,55015249344439
2016-10-21;2677;7462;29825;1;0;Friday;10;2016;7,53734052392698
2016-10-22;2640;6050;29764;1;0;Saturday;10;2016;7,54544659914537
2016-10-23;2629;5874;29875;1;0;Sunday;10;2016;7,54899549553587
2016-10-24;2639;7315;30176;1;0;Monday;10;2016;7,56042099307280
2016-10-25;2663;7294;29967;1;0;Tuesday;10;2016;7,56540439944978
2016-10-26;2642;7220;30178;1;0;Wednesday;10;2016;7,57449602907056
2016-10-27;2651;7196;30277;1;0;Thursday;10;2016;7,57453544759746
2016-10-28;2664;7105;30136;1;0;Friday;10;2016;7,56993436800844
2016-10-29;2656;5680;30290;1;0;Saturday;10;2016;7,58271569025415
2016-10-30;2664;5605;30494;1;0;Sunday;10;2016;7,59532689641743
2016-10-31;2678;6970;30063;1;0;Monday;10;2016;7,58298977457859
2016-11-01;2644;7005;30468;1;0;Tuesday;11;2016;7,59676272109686
2016-11-02;2676;7080;30336;1;0;Wednesday;11;2016;7,58402900670753
2016-11-03;2665;7002;30592;1;0;Thursday;11;2016;7,58857213346441
2016-11-04;2686;7030;30657;1;0;Friday;11;2016;7,58962341092457
2016-11-05;2691;5668;30911;1;0;Saturday;11;2016;7,59334284826036
2016-11-06;2708;5648;31224;1;0;Sunday;11;2016;7,60930522557923
2016-11-07;2737;7097;31366;1;0;Monday;11;2016;7,60175304697303
2016-11-08;2754;7129;31559;1;0;Tuesday;11;2016;7,60409821002673
2016-11-09;2765;7077;31957;1;0;Wednesday;11;2016;7,63463123492713
2016-11-10;2789;7141;32267;1;0;Thursday;11;2016;7,62484817186763
2016-11-11;2821;7113;32542;1;0;Friday;11;2016;7,62358229618532
2016-11-12;2846;5740;32522;1;0;Saturday;11;2016;7,62817177596191
2016-11-13;2844;5754;32423;1;0;Sunday;11;2016;7,63517130816023
2016-11-14;2831;7238;32939;1;0;Monday;11;2016;7,63483825215496
2016-11-15;2877;7319;33207;1;0;Tuesday;11;2016;7,63717792897812
2016-11-16;2893;7373;33685;1;0;Wednesday;11;2016;7,65301940711930
2016-11-17;2932;7407;34042;1;0;Thursday;11;2016;7,65621195232305
2016-11-18;2963;7494;34338;1;0;Friday;11;2016;7,66372750551684
2016-11-19;2985;6063;34774;1;0;Saturday;11;2016;7,67242292786838
2016-11-20;3025;6125;35269;1;0;Sunday;11;2016;7,68149327046228
2016-11-21;3062;7653;35873;1;0;Monday;11;2016;7,69141832065474
2016-11-22;3107;7634;36201;1;0;Tuesday;11;2016;7,69696464644526
2016-11-23;3135;7754;50978;1;0;Wednesday;11;2016;7,69487790568364
2016-11-24;3156;7794;51611;1;1;Thursday;11;2016;7,69929519815921
2016-11-25;3190;7899;51783;1;1;Friday;11;2016;7,69466097993683
2016-11-26;3206;6384;52613;1;1;Saturday;11;2016;7,70059491290289
2016-11-27;3250;6443;37684;1;1;Sunday;11;2016;7,70211590156830
2016-11-28;3262;8155;38526;1;0;Monday;11;2016;7,70593255718685
2016-11-29;3340;8257;38516;1;0;Tuesday;11;2016;7,69994164761510
2016-11-30;3334;8388;40207;1;0;Wednesday;11;2016;7,70211088349087
2016-12-01;3481;8460;41602;0;0;Thursday;12;2016;7,69621353676242
2016-12-02;3604;8495;42527;0;0;Friday;12;2016;7,69715688132142
2016-12-03;3682;6880;43663;0;0;Saturday;12;2016;7,70742595391740
2016-12-04;3775;6929;44502;0;0;Sunday;12;2016;7,71483015373515
2016-12-05;3842;8787;45502;0;0;Monday;12;2016;7,72881377830765
2016-12-06;3925;8830;46457;0;0;Tuesday;12;2016;7,73869345957700
2016-12-07;4007;9070;47450;0;0;Wednesday;12;2016;7,74481337322898
2016-12-08;4080;9070;48696;0;0;Thursday;12;2016;7,75979650670034
2016-12-09;4185;9480;50047;0;0;Friday;12;2016;7,77671367478787
2016-12-10;4291;7847;50746;0;0;Saturday;12;2016;7,76771979911663
2016-12-11;4358;8018;51775;0;0;Sunday;12;2016;7,78164127648310
2016-12-12;4433;10299;53062;0;0;Monday;12;2016;7,79442086618651
2016-12-13;4539;10508;53737;0;0;Tuesday;12;2016;7,80884001134998
2016-12-14;4590;10732;54871;0;0;Wednesday;12;2016;7,80475198422697
2016-12-15;4689;10979;56121;0;0;Thursday;12;2016;7,83384129267173
2016-12-16;4774;11146;57194;0;0;Friday;12;2016;7,81289879092865
2016-12-17;4880;9177;58072;0;0;Saturday;12;2016;7,81796742130379
2016-12-18;4951;9416;58834;0;0;Sunday;12;2016;7,82414848799308
2016-12-19;5013;11951;60020;0;0;Monday;12;2016;7,82765151472897
2016-12-20;5111;12172;60566;0;0;Tuesday;12;2016;7,84013024760761
2016-12-21;5150;12454;61625;0;0;Wednesday;12;2016;7,84637059567659
2016-12-22;5241;12611;62435;0;0;Thursday;12;2016;7,84359004820447
2016-12-23;5308;12901;88259;0;0;Friday;12;2016;7,86269038125939
2016-12-24;5345;10514;89683;0;1;Saturday;12;2016;7,86475126317709
2016-12-25;5429;10745;91036;0;1;Sunday;12;2016;7,87585804962715
2016-12-26;5503;13655;65813;0;1;Monday;12;2016;7,87419294882851
2016-12-27;5572;13808;66846;0;0;Tuesday;12;2016;7,86859412004581
2016-12-28;5665;14065;67511;0;0;Wednesday;12;2016;7,86753573305418
2016-12-29;5716;14171;68016;0;0;Thursday;12;2016;7,86196731884564
2016-12-30;5768;14430;96507;0;0;Friday;12;2016;7,87229838357239
2016-12-31;5837;11681;97385;0;1;Saturday;12;2016;7,86177745742592
2017-01-01;5899;11763;69863;0;1;Sunday;1;2017;7,85699256277283
2017-01-02;5926;14942;70735;0;0;Monday;1;2017;7,86226474632443
2017-01-03;5996;15125;71412;0;0;Tuesday;1;2017;7,85010902315446
2017-01-04;6067;15306;72124;0;0;Wednesday;1;2017;7,85006014288953
2017-01-05;6125;15584;73017;0;0;Thursday;1;2017;7,85201091608036
2017-01-06;6199;15737;74145;0;0;Friday;1;2017;7,87047169843463
2017-01-07;6282;12721;74496;0;0;Saturday;1;2017;7,87289633152666
2017-01-08;6309;12870;75605;0;0;Sunday;1;2017;7,87266345852007
2017-01-09;6404;16247;76316;0;0;Monday;1;2017;7,87103128053035
2017-01-10;6466;16351;77401;0;0;Tuesday;1;2017;7,88050349092727
2017-01-11;6548;16561;78182;0;0;Wednesday;1;2017;7,88230898110802
2017-01-12;6610;16733;78837;0;0;Thursday;1;2017;7,88187119260865
2017-01-13;6670;16892;79901;0;0;Friday;1;2017;7,88407445818376
2017-01-14;6758;13705;80704;0;0;Saturday;1;2017;7,89972678418743
2017-01-15;6806;13932;81233;0;0;Sunday;1;2017;7,92040507167889
2017-01-16;6839;17480;82099;0;0;Monday;1;2017;7,91897395088930
2017-01-17;6911;17752;82450;0;0;Tuesday;1;2017;7,92417916837441
2017-01-18;6939;17931;83675;0;0;Wednesday;1;2017;7,92593732379065
2017-01-19;7036;18227;84278;0;0;Thursday;1;2017;7,94951128401241
2017-01-20;7067;18419;85490;0;0;Friday;1;2017;7,96041892396310
2017-01-21;7158;14826;85815;0;0;Saturday;1;2017;7,94761265678913
2017-01-22;7199;15039;86492;0;0;Sunday;1;2017;7,94827156979338
2017-01-23;7260;18888;87363;0;0;Monday;1;2017;7,93034407267632
2017-01-24;7343;18989;88136;0;0;Tuesday;1;2017;7,93441442029180
2017-01-25;7402;19215;88664;0;0;Wednesday;1;2017;7,94645406482510
2017-01-26;7439;19301;89395;0;0;Thursday;1;2017;7,94250916861253
2017-01-27;7502;19532;89894;0;0;Friday;1;2017;7,93468410069179
2017-01-28;7555;15736;90713;0;0;Saturday;1;2017;7,95224194243329
2017-01-29;7603;15936;91502;0;0;Sunday;1;2017;7,94759564263741
2017-01-30;7677;20064;92792;0;0;Monday;1;2017;7,96167348144805
2017-01-31;7771;20249;93219;0;0;Tuesday;1;2017;7,96881421758474
2017-02-01;7800;20507;94196;0;0;Wednesday;2;2017;7,98262444881223
2017-02-02;7866;20706;95541;0;0;Thursday;2;2017;7,99764989879506
2017-02-03;7964;20860;96320;0;0;Friday;2;2017;8,01404900384074
2017-02-04;8013;16876;97172;0;0;Saturday;2;2017;8,03140936236381
2017-02-05;8069;17003;97997;0;0;Sunday;2;2017;8,03936337746524
2017-02-06;8127;21409;98480;0;0;Monday;2;2017;8,04608098770129
2017-02-07;8159;21607;99211;0;0;Tuesday;2;2017;8,04152709487434
2017-02-08;8222;21862;99561;0;0;Wednesday;2;2017;8,03442300366377
2017-02-09;8259;21926;100065;0;0;Thursday;2;2017;8,03340917368541
2017-02-10;8303;22122;100880;0;0;Friday;2;2017;8,03705101231961
